00	Sark	49.43331	-2.35622	99	163
6417214	Torteval	49.43333	-2.65	50	163
6417215	Saint Saviour	49.45694	-2.63583	12	163
6417224	St Martin	49.43713	-2.55479	97	163
6417226	Saint Andrew	49.44389	-2.58018	81	163
6417228	Saint Peter Port	49.45981	-2.53527	10	163
6417229	Castel	49.46757	-2.60015	5	163
6417233	Saint Sampson	49.48389	-2.52333	3	163
8989934	St Anne	49.71549	-2.20757	65	163
