01	Grenville	12.12278	-61.62498	15	160
02	Saint David’s	12.04903	-61.66875	179	160
03	Saint George's	12.05288	-61.75226	26	160
04	Gouyave	12.16462	-61.72965	19	160
05	Victoria	12.19021	-61.70677	70	160
06	Sauteurs	12.21833	-61.63917	46	160
10	Hillsborough	12.48292	-61.45597	8	160
