02	Canillo	42.5676	1.59756	1561	0
02	El Tarter	42.57952	1.65362	1721	0
02	Soldeu	42.57688	1.66769	1832	0
03	Encamp	42.53474	1.58014	1257	0
03	Pas de la Casa	42.54277	1.73361	2106	0
04	Arinsal	42.57205	1.48453	1465	0
04	l'Aldosa	42.54391	1.52289	1296	0
04	la Massana	42.54499	1.51483	1245	0
05	Ordino	42.55623	1.53319	1296	0
06	Sant Julià de Lòria	42.46372	1.49129	921	0
07	Andorra la Vella	42.50779	1.52109	1037	0
08	les Escaldes	42.50729	1.53414	1033	0
