02	Anse Boileau	-4.71667	55.48333	3	337
05	Anse Royale	-4.73333	55.51667	106	337
08	Beau Vallon	-4.62091	55.43015	76	337
10	Bel Ombre	-4.61667	55.41667	16	337
11	Cascade	-4.66667	55.5	4	337
23	Takamaka	-4.76667	55.5	272	337
25	La Passe	-4.34808	55.83269	10	337
26	Victoria	-4.62001	55.45501	4	337
27	Port Glaud	-4.66667	55.41667	-9999	337
