01	Suva	-18.14161	178.44149	57	151
02	Levuka	-18.06667	179.31667	49	151
02	Tubou	-18.23652	-178.81232	8	151
03	Labasa	-16.4332	179.36451	5	151
04	Ahau	-12.5	177.05	53	151
05	Ba	-17.5343	177.67407	11	151
05	Lautoka	-17.61686	177.45049	47	151
05	Nadi	-17.80309	177.41617	9	151
