01	Santo António	1.63943	7.41951	8	351
02	Guadalupe	0.37917	6.6375	142	351
02	São João dos Angolares	0.13417	6.64944	44	351
02	São Tomé	0.33654	6.72732	8	351
02	Trindade	0.29667	6.68139	289	351
