01	Anse La Raye	13.94619	-61.03879	99	223
01	Canaries	13.90224	-61.06459	12	223
03	Bisee	14.02429	-60.97445	48	223
03	Castries	13.9957	-61.00614	119	223
04	Choiseul	13.77273	-61.04931	21	223
05	Dennery	13.91409	-60.89132	19	223
06	Cap Estate	14.09956	-60.94346	42	223
06	Gros Islet	14.06667	-60.95	58	223
07	Laborie	13.75	-60.98333	20	223
08	Micoud	13.81667	-60.9	11	223
08	Praslin	13.87545	-60.89717	13	223
09	Soufrière	13.85616	-61.0566	12	223
10	Vieux Fort	13.71667	-60.95	76	223
