01	Kuala Belait	4.58361	114.2312	5	58
01	Seria	4.60637	114.32476	6	58
02	Bandar Seri Begawan	4.89035	114.94006	10	58
02	Kapok	5.02447	115.04664	8	58
02	Mentiri	4.97058	115.02078	8	58
03	Bangar	4.70861	115.07167	9	58
04	Tutong	4.80278	114.64917	8	58
