01	Arijejen	-0.52545	166.91247	7	278
01	Yangor	-0.53536	166.91048	11	278
02	Anabar	-0.50845	166.95326	1	278
04	Anibare	-0.52792	166.95249	8	278
05	Baiti	-0.50803	166.92945	7	278
06	Boe	-0.54098	166.91305	8	278
08	Denigomodu	-0.52574	166.91259	7	278
10	Ijuw	-0.521	166.95813	3	278
11	Menen	-0.54539	166.94871	8	278
13	Uaboe	-0.51393	166.92384	8	278
14	Yaren	-0.55085	166.9252	6	278
