00	Fontvieille	43.72687	7.41766	9	233
00	La Condamine	43.73439	7.42024	16	233
00	Monaco	43.73333	7.41667	62	233
00	Moneghetti	43.73679	7.41647	99	233
00	Monte-Carlo	43.73976	7.42732	45	233
00	Saint-Roman	43.7489	7.43423	59	233
