03	Auki	-8.76778	160.69778	18	336
06	Malango	-9.69523	159.71734	28	336
07	Buala	-8.14497	159.59212	5	336
08	Kirakira	-10.45442	161.92045	13	336
09	Lata	-10.725	165.79722	29	336
10	Tulagi	-9.10306	160.15056	0	336
11	Gizo	-8.10303	156.84186	6	336
12	Taro	-6.71111	156.39722	0	336
14	Honiara	-9.43333	159.95	49	336
