01	Acquaviva	43.94593	12.4185	289	346
02	Poggio di Chiesanuova	43.90451	12.42142	475	346
03	Domagnano	43.94961	12.46828	341	346
04	Faetano	43.92831	12.49798	254	346
05	Fiorentino	43.91001	12.45738	468	346
06	Borgo Maggiore	43.94193	12.44738	481	346
07	San Marino	43.93667	12.44639	683	346
08	Monte Giardino	43.90878	12.48201	372	346
09	Falciano	43.98333	12.5	98	346
09	Serravalle	43.96897	12.48167	119	346
