01	Ahl Mohammed bin Ahmed	13.27733	45.39048	213	419
01	Aḩwar	13.52019	46.71367	36	419
01	Al Maḩfid	14.05847	46.91329	660	419
01	Al Wuday‘	13.7721	46.01785	796	419
01	Ja‘ār	13.223	45.30559	71	419
01	Jawf al Maqbābah	13.83783	45.83488	919	419
01	Jayshān	14.25204	46.17905	1562	419
01	Lawdar	13.88282	45.86859	993	419
01	Mūdīyah	13.9284	46.08254	843	419
01	Raşad	13.71215	45.30318	1657	419
01	Sirār	13.63778	45.31371	1490	419
01	Sūq Sibāḩ	13.81436	45.39229	1278	419
01	Zinjibār	13.12871	45.38073	20	419
02	Aden	12.77944	45.03667	16	419
02	Al Burayqah	12.73944	44.88417	14	419
02	Al Ma‘allā’	12.78987	45.00244	13	419
02	Al Manşūrah	12.86019	44.98166	16	419
02	Ash Shaykh ‘Uthmān	12.87678	44.99309	12	419
02	At Tawāhī	12.78471	44.9802	33	419
02	Crater	12.77522	45.03862	19	419
02	Khawr Maksar	12.81227	45.03337	6	419
03	Al Ghayz̧ah	16.20787	52.17605	17	419
03	Al Qurḩ	16.73333	51.48333	621	419
03	Bi’r Ḩāt	17.32197	52.09566	752	419
03	Daḩasuways	15.72389	50.72944	268	419
03	Ḩaşwayn	15.59049	52.10077	10	419
03	Ḩawf	16.63383	53.03368	17	419
03	Qishn	15.42409	51.67836	8	419
03	Sayḩūt	15.21056	51.24556	8	419
03	Shiḩan as Suflá	17.76999	52.48925	545	419
04	Ad Dīs ash Sharqīyah	14.9084	49.94847	75	419
04	Al ‘Abr	16.1377	47.23545	942	419
04	Al Bāţinah	15.48333	48.43333	948	419
04	Al Bilād	16.13806	49.29167	561	419
04	Al Ḩamdī	15.94727	48.77965	651	419
04	Al Jawl	14.45625	48.28066	349	419
04	Al Qaţan	15.84056	48.45556	684	419
04	Al Shirūj	14.68526	47.76926	1011	419
04	Al ‘Ulayb	15.14747	49.07325	1079	419
04	Al ‘Ummāl	15.94704	48.80288	647	419
04	‘Amd	15.3	47.98333	1270	419
04	Ar Raydah	15.035	50.47917	10	419
04	Ash Shiḩr	14.76026	49.60537	17	419
04	As Salāsil	16.47959	48.83153	1004	419
04	Ath Thawrah	15.94521	48.79221	648	419
04	At Taḩāluf	15.93786	48.78641	663	419
04	Az̧ Z̧alī‘ah	15.01667	48.01667	1398	419
04	Bāḩashawān	15.94284	48.78558	659	419
04	Burūm	14.36361	48.97972	44	419
04	CPF	15.59166	49.13601	993	419
04	Ghayl Bā Wazīr	14.77611	49.36611	87	419
04	Ḩajar al Mashā’ikh	16.13951	47.8323	1193	419
04	Ḩurayḑah	15.59861	48.18278	838	419
04	Kilmia	12.18576	52.23332	10	419
04	Minwakh	16.80035	48.10854	820	419
04	Mukalla	14.54248	49.12424	39	419
04	Rumāh	17.45532	50.57789	697	419
04	Sāh	15.57722	48.85056	827	419
04	Şanā’	15.4	47.76667	896	419
04	Şīf	15.31389	48.33	1009	419
04	Suḩayl Shibām	15.91448	48.63864	680	419
04	Tarīm	16.05694	48.99889	617	419
04	Thamūd	17.29245	49.91947	661	419
