01	Biabou	13.1943	-61.13904	24	411
01	Byera Village	13.25636	-61.11954	9	411
01	Georgetown	13.28054	-61.1185	13	411
02	Layou	13.20175	-61.27014	12	411
03	Chateaubelair	13.29069	-61.24043	9	411
04	Kingstown	13.15527	-61.22742	9	411
04	Kingstown Park	13.15924	-61.23161	21	411
05	Barrouallie	13.23676	-61.27275	19	411
06	Dovers	12.89186	-61.18521	16	411
06	Port Elizabeth	13.01102	-61.23548	10	411
